MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
7210,usapl/TN-2017-03,USAPL,2017-11-18,USA,TN,,2017 Power Partners Raw Open
7211,usapl/TX-2013-01,USAPL,2013-12-07,USA,TX,,2013 Texas Regional Championships
7212,usapl/TX-2013-02,USAPL,2013-09-28,USA,,,5th Annual Iron Wars
7213,usapl/TX-2014-01,USAPL,2014-03-09,USA,TX,,Gulf Coast Championships
7214,usapl/TX-2014-02,USAPL,2014-02-22,USA,TX,,2014 Aggie Showdown
7215,usapl/TX-2014-03,USAPL,2014-07-12,USA,TX,,2014 Summer Power Fest
7216,usapl/TX-2014-04,USAPL,2014-09-20,USA,TX,,IRON WARS
7217,usapl/TX-2014-05,USAPL,2014-04-26,USA,TX,,2014 Texas State Championships
7218,usapl/TX-2014-06,USAPL,2014-12-06,USA,TX,,Texas Regional Championships
7219,usapl/TX-2014-07,USAPL,2014-11-22,USA,TX,,2014 Longhorn Open
7220,usapl/TX-2014-08,USAPL,2014-12-13,USA,TX,,2014 Holiday Classic
7221,usapl/TX-2015-01,USAPL,2015-03-08,USA,TX,,2015 Texas Strength Classic
7222,usapl/TX-2015-03,USAPL,2015-07-11,USA,TX,,2015 Summer Power Fest
7223,usapl/TX-2015-04,USAPL,2015-04-25,USA,TX,,2015 Texas State Championships
7224,usapl/TX-2015-06,USAPL,2015-09-26,USA,TX,,Iron Wars
7225,usapl/TX-2015-07,USAPL,2015-12-19,USA,TX,,Texas Regional Championships
7226,usapl/TX-2015-08,USAPL,2015-11-07,USA,TX,,Raw Collegiate Cup
7227,usapl/TX-2015-09,USAPL,2015-11-14,USA,TX,,2015 Longhorn Open
7228,usapl/TX-2016-01,USAPL,2016-01-17,USA,TX,,Winter Games of Texas
7229,usapl/TX-2016-02,USAPL,2016-02-20,USA,TX,,2016 Aggie Showdown
7230,usapl/TX-2016-03,USAPL,2016-04-09,USA,TX,,Texas State Championships
7231,usapl/TX-2016-04,USAPL,2016-03-13,USA,TX,,Texas Strength Classic
7232,usapl/TX-2016-05,USAPL,2016-07-16,USA,TX,,2016 Summer Power Fest
7233,usapl/TX-2016-06,USAPL,2016-05-07,USA,TX,,2016 CBC Powerlifting Championships
7234,usapl/TX-2016-07,USAPL,2016-04-03,USA,TX,,Mean Green Classic
7235,usapl/TX-2016-08,USAPL,2016-02-28,USA,TX,,2016 Bare Bones Qualifier
7236,usapl/TX-2016-09,USAPL,2016-05-29,USA,TX,,2016 Central Texas Classic
7237,usapl/TX-2016-10,USAPL,2016-11-05,USA,TX,,2016 Raw Collegiate Cup
7238,usapl/TX-2016-11,USAPL,2016-09-17,USA,TX,San Antonio,2016 8th Annual Iron Wars
7239,usapl/TX-2016-12,USAPL,2016-04-18,USA,TX,,2016 Bare Bones Qualifer
7240,usapl/TX-2016-13,USAPL,2016-11-04,USA,TX,,Rise of the Dead Push Pull
7241,usapl/TX-2016-14,USAPL,2016-08-28,USA,TX,,Late Summer Qualifier
7242,usapl/TX-2016-15,USAPL,2016-11-19,USA,TX,,2016 Longhorn Open
7243,usapl/TX-2017-01,USAPL,2017-01-15,USA,TX,,2017 Winter Games of Texas
7244,usapl/TX-2017-02,USAPL,2017-02-18,USA,TX,,2017 Aggie Showdown
7245,usapl/TX-2017-03,USAPL,2017-03-04,USA,TX,Arlington,2017 Arlington Strength Raw Classic
7246,usapl/TX-2017-04,USAPL,2017-07-15,USA,TX,,2017 Summer Power Fest
7247,usapl/TX-2017-05,USAPL,2017-08-26,USA,TX,,Texas Raw Championships
7248,usapl/TX-2017-06,USAPL,2017-02-26,USA,TX,,2017 Texas Strength Classic
7249,usapl/TX-2017-07,USAPL,2017-04-29,USA,TX,,2017 Central Texas Classic
7250,usapl/TX-2017-08,USAPL,2017-06-03,USA,TX,,2017 Texas State Powerlifting Championships
7251,usapl/TX-2017-09,USAPL,2017-02-26,USA,TX,,2017 Bare Bones Qualifier
7252,usapl/TX-2017-10,USAPL,2017-04-22,USA,TX,,2017 CBC Powerlifting Championships
7253,usapl/TX-2017-11,USAPL,2017-04-23,USA,TX,,2017 Dallas Open
7254,usapl/TX-2017-12,USAPL,2017-09-30,USA,TX,,9th Annual Iron Wars
7255,usapl/TX-2017-13,USAPL,2017-12-02,USA,TX,,2017 Texas Open & Collegiate Cup
7256,usapl/TX-2017-14,USAPL,2017-12-16,USA,TX,,Winter Iron Open
7257,usapl/TX-2017-15,USAPL,2017-09-02,USA,TX,El Paso,El Paso Iron Open
7258,usapl/TX-2017-16,USAPL,2017-11-11,USA,TX,,Rio Grande Valley Fall Classic
7259,usapl/TX-2017-17,USAPL,2017-11-18,USA,TX,,Longhorn Open
7260,usapl/TX-2018-01,USAPL,2018-01-14,USA,TX,,Winter Games of Texas
7261,usapl/TX-2018-09,USAPL,2018-01-20,USA,TX,,Mean Green Raw Classic
7262,usapl/USAPL-2014-01,USAPL,2014-02-28,USA,OH,,Arnold
7263,usapl/USAPL-2014-02,USAPL,2014-09-13,USA,PA,,Great Lakes Pro Deadlift
7264,usapl/USAPL-2015-01,USAPL,2015-03-06,USA,,,2015 Arnold - Pro American
7265,usapl/USAPL-2015-02,USAPL,2015-08-29,USA,PA,,2015 Great Lakes Sports Festival Pro Raw Deadlift
7266,usapl/USAPL-2016-01,USAPL,2016-03-06,USA,OH,,Arnold - Titan Pro Raw Bench Bash
7267,usapl/USAPL-2017-01,USAPL,2017-03-04,USA,OH,,Arnold Slingshot Pro American
7268,usapl/USAPL-2017-01-A,USAPL,2017-03-05,USA,OH,,Arnold Slingshot Pro Deadlift
7269,usapl/USAPL-2017-01-B,USAPL,2017-03-05,USA,OH,,Arnold NextLifter Ohio Classic
7270,usapl/USAPL-2017-01-C,USAPL,2017-03-04,USA,OH,,Arnold SSP Nutrition Pro Raw Bench
7271,usapl/USAPL-2017-01-D,USAPL,2017-03-04,USA,OH,,Arnold Grand Prix
7272,usapl/USAPL-2017-01-E,USAPL,2017-03-03,USA,OH,,Arnold A7 Bar Grip Pro Raw Challenge
7273,usapl/VA-2015-01,USAPL,2015-02-28,USA,VA,,VA Classic 2015
7274,usapl/VA-2015-04,USAPL,2015-11-14,USA,VA,,2015 Virginia State Championships
7275,usapl/VA-2016-01,USAPL,2016-02-20,USA,VA,,2016 Richmond Open
7276,usapl/VA-2016-02,USAPL,2016-04-24,USA,VA,,Inaugural MASS Weekend Powerlifting Meet
7277,usapl/VA-2016-03,USAPL,2016-07-16,USA,VA,,2016 Virginia Beach Battle
7278,usapl/VA-2016-04,USAPL,2016-08-13,USA,VA,,3rd Annual NoVa Open
7279,usapl/VA-2016-05,USAPL,2016-11-05,USA,VA,,2016 Virginia State Championship
7280,usapl/VA-2017-01,USAPL,2017-02-25,USA,VA,,2017 Virginia State Championship
7281,usapl/VA-2017-02,USAPL,2017-04-22,USA,VA,,4th Annual NoVa Open
7282,usapl/VA-2017-03,USAPL,2017-06-10,USA,VA,,2nd Annual Battle at the Beach
7283,usapl/VA-2017-04,USAPL,2017-09-10,USA,VA,,Virginia Last Chance Qualifier
7284,usapl/VA-2017-05,USAPL,2017-12-02,USA,VA,,Inaugural Virginia High School and Collegiate Championships
7285,usapl/VA-2018-02,USAPL,2018-01-13,USA,VA,,Virginia Winter Open
7286,usapl/VT-2014-01,USAPL,2014-10-25,USA,VT,,Vermont Fall Open
7287,usapl/VT-2017-01,USAPL,2017-06-17,USA,VT,,Vermont State Championships
7288,usapl/WA-2014-02,USAPL,2014-02-22,USA,WA,,2014 Washington State Championships
7289,usapl/WA-2014-03,USAPL,2014-06-14,USA,WA,,2014 Seattle Summer Classic
7290,usapl/WA-2014-04,USAPL,2014-08-16,USA,WA,,Bull Stewart Battle on the Beach - Alki Classic
7291,usapl/WA-2014-05,USAPL,2014-08-23,USA,WA,,Summer End 2014
7292,usapl/WA-2014-06,USAPL,2014-12-06,USA,WA,,2014 Team Phoinix Holiday Classic
7293,usapl/WA-2014-07,USAPL,2014-10-26,USA,WA,,2014 Columbia City Classic
7294,usapl/WA-2015-01,USAPL,2015-05-02,USA,WA,,TSI & Metaboloic Technologies Pro Deadlift
7295,usapl/WA-2015-02,USAPL,2015-02-28,USA,WA,,Pirates Powerlifting Championship
7296,usapl/WA-2015-03,USAPL,2015-08-22,USA,WA,,2015 Summers End
7297,usapl/WA-2015-04,USAPL,2015-02-21,USA,WA,,2015 Washington State Championships
7298,usapl/WA-2015-06,USAPL,2015-10-24,USA,WA,,2015 7th Annual Columbia City Classic Powerlifting and BP/DL
7299,usapl/WA-2015-07,USAPL,2015-02-07,USA,WA,,Team Phoinix Qualifyer 2015
7300,usapl/WA-2015-08,USAPL,2015-06-27,USA,WA,,Seattle Summer Classic 2015
7301,usapl/WA-2015-09,USAPL,2015-12-05,USA,WA,,Team Phoinix Holliday Classic
7302,usapl/WA-2016-02,USAPL,2016-05-07,USA,WA,,Empire Classic Powerlifting Championships
7303,usapl/WA-2016-03,USAPL,2016-02-20,USA,WA,,Washington State Championship
7304,usapl/WA-2016-04,USAPL,2016-07-23,USA,WA,,Washington State Junior & Collegiate Open
7305,usapl/WA-2016-05,USAPL,2016-08-27,USA,WA,,2016 Summer End
7306,usapl/WA-2016-06,USAPL,2016-12-10,USA,WA,,Team Phoinix Holiday Classic 2016
7307,usapl/WA-2017-01,USAPL,2017-03-18,USA,WA,,2017 Washington State Championships
7308,usapl/WA-2017-02,USAPL,2017-01-21,USA,WA,,2017 Rookie Competition
7309,usapl/WA-2017-03,USAPL,2017-04-22,USA,WA,,2017 Empire Classic
7310,usapl/WA-2017-04,USAPL,2017-05-13,USA,WA,,Team Cup Challenge
7311,usapl/WA-2017-05,USAPL,2017-06-24,USA,WA,,Seattle Summer Classic
7312,usapl/WA-2017-06,USAPL,2017-09-16,USA,WA,Spokane,Spokane Open
7313,usapl/WA-2017-07,USAPL,2017-10-22,USA,WA,,Team Phoenix Halloween Havoc
7314,usapl/WA-2017-08,USAPL,2017-12-02,USA,WA,,Merry Muscle Madness
7315,usapl/WA-2018-02,USAPL,2018-01-20,USA,WA,Tacoma,Tacoma Rookie Competition
7316,usapl/WI-2014-01,USAPL,2014-01-18,USA,WI,,Wisconsin State Open
7317,usapl/WI-2014-02,USAPL,2014-03-08,USA,WI,,2014 Wisconsin High School State Championships
7318,usapl/WI-2014-03,USAPL,2014-02-22,USA,WI,,2014 Whitehall High School Meet
7319,usapl/WI-2014-04,USAPL,2014-06-14,USA,WI,,Badger Open 2014
7320,usapl/WI-2014-05,USAPL,2014-08-02,USA,WI,,Omro Summer Classic
7321,usapl/WI-2014-06,USAPL,2014-11-01,USA,WI,,Hudson Natural Open
7322,usapl/WI-2015-01,USAPL,2016-01-16,USA,WI,,Wisconsin State Open
7323,usapl/WI-2015-02,USAPL,2015-03-14,USA,WI,,WHSPA State Meet
7324,usapl/WI-2015-03,USAPL,2015-02-21,USA,WI,,2015 Whitehall H.S. Meet
7325,usapl/WI-2015-04,USAPL,2015-02-28,USA,WI,,South Milwaukee High School Qualifier
7326,usapl/WI-2015-05,USAPL,2015-06-13,USA,WI,,Badger Open 2015
7327,usapl/WI-2015-06,USAPL,2015-08-22,USA,WI,,Wolf Open
7328,usapl/WI-2015-07,USAPL,2015-09-19,USA,WI,,Pure Fitness Open
7329,usapl/WI-2015-08,USAPL,2015-07-25,USA,WI,,Summer Splash Powerlifting Meet
7330,usapl/WI-2015-09,USAPL,2015-10-31,USA,WI,,Western Wisconsin Open
7331,usapl/WI-2015-10,USAPL,2015-08-29,USA,WI,,No Frills
7332,usapl/WI-2015-11,USAPL,2015-12-12,USA,WI,,Blizzard Classic
7333,usapl/WI-2016-03,USAPL,2016-03-11,USA,WI,,WHSPA State Meet
7334,usapl/WI-2016-04,USAPL,2016-02-06,USA,WI,,Pure Fitness Open
7335,usapl/WI-2016-05,USAPL,2016-08-20,USA,WI,,Wolf Open
7336,usapl/WI-2016-06,USAPL,2016-06-11,USA,WI,,Badger Open 2016
7337,usapl/WI-2016-07,USAPL,2016-04-23,USA,WI,,2016 Cudahy Open
7338,usapl/WI-2016-08,USAPL,2016-02-27,USA,WI,,2016 South Milwaukee National Qualifier
7339,usapl/WI-2016-09,USAPL,2016-07-16,USA,WI,,920 Raw Open
7340,usapl/WI-2016-10,USAPL,2016-09-24,USA,WI,Mequon,2016 Pure Fitness Open
7341,usapl/WI-2016-11,USAPL,2016-10-29,USA,WI,Hudson,Western Wisconsin Open
7342,usapl/WI-2016-13,USAPL,2016-07-23,USA,WI,,2016 WHSPA Raw State Championship
7343,usapl/WI-2016-14,USAPL,2016-12-10,USA,WI,,Blizzard Classic
7344,usapl/WI-2016-15,USAPL,2016-12-17,USA,WI,,2016 Winter Pure Fitness Open
7345,usapl/WI-2017-01,USAPL,2017-03-11,USA,WI,,2017 Wisconsin State High School Championships
7346,usapl/WI-2017-02,USAPL,2017-01-28,USA,WI,,2017 Wisconsin State Open
7347,usapl/WI-2017-03,USAPL,2017-02-11,USA,WI,,2017 Pure Fitness Open
7348,usapl/WI-2017-04,USAPL,2017-02-04,USA,WI,,2017 Silver Star Open
7349,usapl/WI-2017-05,USAPL,2017-03-18,USA,WI,,920 Raw Open
7350,usapl/WI-2017-06,USAPL,2017-08-26,USA,WI,,Wolf Open
7351,usapl/WI-2017-07,USAPL,2017-02-26,USA,WI,,Cudahy High School National Qualifier
7352,usapl/WI-2017-08,USAPL,2017-06-10,USA,WI,,Badger Open 2017
7353,usapl/WI-2017-09,USAPL,2017-07-15,USA,WI,,Wolf Pack Bench Open
7354,usapl/WI-2017-10,USAPL,2017-05-06,USA,WI,,Milwaukee Open
7355,usapl/WI-2017-11,USAPL,2017-04-29,USA,WI,,Pure Fitness Spring Open
7356,usapl/WI-2017-12,USAPL,2017-09-30,USA,WI,,Western Wisconsin Open
7357,usapl/WI-2017-13,USAPL,2017-07-22,USA,WI,,Sweet Applewood Open
7358,usapl/WI-2017-14,USAPL,2017-12-16,USA,WI,,Blizzard Open
7359,usapl/WI-2017-15,USAPL,2017-11-04,USA,WI,,Eau Claire Open
7360,usapl/WI-2017-16,USAPL,2017-09-16,USA,WI,,Pure Fitness Fall Open
7361,usapl/WI-2017-17,USAPL,2017-07-22,USA,WI,,Limitless Push/Pull
7362,usapl/WI-2017-18,USAPL,2017-12-02,USA,WI,,Wisconsin Collegiate State Championship
7363,usapl/WI-2017-19,USAPL,2017-12-16,USA,WI,,Pure Fitness Open December
7364,usapl/WI-2018-02,USAPL,2018-01-20,USA,WI,,Wisconsin Open State Championships
7365,usapl/WI-2018-02B,USAPL,2018-01-20,USA,WI,,Wisconsin Rookie State Championships
7366,usapl/WI-2018-14,USAPL,2018-01-27,USA,WI,,Happy New Year
7367,usapl/WV-2016-01,USAPL,2016-12-10,USA,WV,,Power for a Purpose
7368,usapl/WV-2017-02,USAPL,2017-12-09,USA,WV,,2017 Power for a Purpose
7369,usapl/WV-2017-03,USAPL,2017-08-19,USA,WV,,Summer Raid
7370,usapl/WY-2014-01,USAPL,2014-12-06,USA,WY,,Wyoming State PL&BP Championships
7371,usapl/WY-2015-01,USAPL,2015-02-28,USA,WY,,Cowboy State Raw
7372,usapl/WY-2015-02,USAPL,2015-11-21,USA,WY,,5th Annual Wyoming State Powerlifting Championships
7373,usapl/WY-2016-02,USAPL,2016-01-09,USA,WY,,Trojan Iron Wars
7374,usapl/WY-2016-03,USAPL,2016-11-19,USA,WY,,2016 Trojan Iron Wars
7375,usapl/WY-2016-04,USAPL,2016-03-12,USA,WY,,2016 Cowboy State Raw Meet
7376,usapl/WY-2017-01,USAPL,2017-01-07,USA,WY,,Wyoming State Powerlifting & BP Championships
7377,usapl/WY-2017-02,USAPL,2017-03-11,USA,WY,,2017 Cowboy State Raw
7378,usapl/WY-2017-04,USAPL,2017-11-18,USA,WY,,Trojan Iron Wars
7379,usapl/WY-2018-01,USAPL,2018-01-13,USA,WY,,Wyoming State Championship
7380,usapl-archive/CA-2005-08-13,USAPL,2005-08-13,USA,CA,Sylmar,Southern California Regionals
7381,usapl-archive/CA-2005-11-05,USAPL,2005-11-05,USA,CA,Northridge,California State Powerlifting & Bench Press Championships
7382,usapl-archive/CA-2006-06-17,USAPL,2006-06-17,USA,CA,Napa,NorCal Bench Press
7383,usapl-archive/CA-2006-08-26,USAPL,2006-08-26,USA,CA,Modesto,California State Championships
7384,usapl-archive/CA-2007-01-13,USAPL,2007-01-13,USA,CA,El Cerrito,Nor Cal Winter Classic
7385,usapl-archive/CA-2007-03-17,USAPL,2007-03-17,USA,CA,Modesto,California State PL BP and DL Championships
7386,usapl-archive/CA-2007-07-07,USAPL,2007-07-07,USA,CA,Hemet,Iron Eagle Powerlifting Championship
7387,usapl-archive/CA-2007-11-03,USAPL,2007-11-03,USA,CA,Hemet,Iron Eagle Desert Thunder
7388,usapl-archive/CA-2008-03-01,USAPL,2008-03-01,USA,CA,Hemet,California State Championships
7389,usapl-archive/CA-2008-08-16,USAPL,2008-08-16,USA,CA,Santa Clarita,California Summertime Push/Pull
7390,usapl-archive/CA-2008-11-01,USAPL,2008-11-01,USA,CA,San Bernardino,California State Collegiate Push/Pull
7391,usapl-archive/CA-2008-11-15,USAPL,2008-11-15,USA,CA,Santa Clarita,Southern California Regional PL & BP Championships
7392,usapl-archive/CA-2009-02-21,USAPL,2009-02-21,USA,CA,Santa Clarita,California State Championships
7393,usapl-archive/CA-2009-07-18,USAPL,2009-07-18,USA,CA,San Diego,California State Games
7394,usapl-archive/CA-2009-11-07,USAPL,2009-11-07,USA,CA,Santa Clarita,Southern California Regionals
7395,usapl-archive/CA-2010-02-06,USAPL,2010-02-06,USA,CA,Santa Clarita,California State PL & BP Championships
7396,usapl-archive/CA-2010-07-10,USAPL,2010-07-10,USA,CA,San Diego,California State Games
7397,usapl-archive/CA-2010-11-06,USAPL,2010-11-06,USA,CA,Santa Clarita,Southern California Regionals
7398,usapl-archive/CA-2011-02-19,USAPL,2011-02-19,USA,CA,Santa Clarita,California State PL & BP Championships
7399,usapl-archive/CA-2011-06-25,USAPL,2011-06-25,USA,CA,Santa Clarita,Summertime Push/Pull & BBQ
7400,usapl-archive/CA-2011-08-05,USAPL,2011-08-05,USA,CA,San Diego,State Games of America
7401,usapl-archive/CA-2011-11-19,USAPL,2011-11-19,USA,CA,Santa Clarita,Southern California Regionals
7402,usapl-archive/CA-2012-02-11,USAPL,2012-02-11,USA,CA,Santa Clarita,California State Powerlifting and Bench Press Championships
7403,usapl-archive/NS-1997-04-26,USAPL,1997-04-26,USA,NE,Lincoln,1997 USAPL/ADFPA Women's National Powerlifting Championships
7404,usapl-archive/NS-1997-07-26,USAPL,1997-07-26,USA,IL,Chicago,1997 USAPL/ADFPA Men's National Powerlifting Championships
7405,usapl-archive/NS-1998-01-24,USAPL,1998-01-24,USA,WA,Seattle,1998 USAPL/ADFPA Women's National Powerlifting Championships
7406,usapl-archive/NS-1998-07-03,USAPL,1998-07-03,USA,CO,Denver,1998 USAPL/ADFPA Men's National Powerlifting Championships
7407,usapl-archive/NS-1998-07-18,USAPL,1998-07-18,USA,IL,Chicago,1998 USAPL Junior National Powerlifting Championships
7408,usapl-archive/NS-1998-09-26,USAPL,1998-09-26,USA,OH,Cleveland,1998 USAPL National Bench Press Championships
7409,usapl-archive/NS-1998-12-05,USAPL,1998-12-05,USA,NE,Omaha,1998 Police & Firefighters National Powerlifting Championships
7410,usapl-archive/NS-1999-02-27,USAPL,1999-02-27,USA,NE,Lincoln,1999 USAPL Women's National Powerlifting Championships
7411,usapl-archive/NS-1999-03-27,USAPL,1999-03-27,USA,IN,Ft. Wayne,1999 USAPL National Collegiate Powerlifting Championship
7412,usapl-archive/NS-1999-04-09,USAPL,1999-04-09,USA,TX,Ft. Hood,1999 High School National Powerlifting Championships
7413,usapl-archive/NS-1999-05-21,USAPL,1999-05-21,USA,LA,New Orleans,1999 USAPL Brother Bennet Memorial Men's Masters National Powerlifting Championships
7414,usapl-archive/NS-1999-06-19,USAPL,1999-06-19,USA,NE,Lincoln,1999 USAPL Teenage & Junior Men's National Powerlifting Championships
7415,usapl-archive/NS-1999-07-16,USAPL,1999-07-16,USA,MO,St. Louis,1999 USAPL Men's National Powerlifting Championships
7416,usapl-archive/NS-1999-09-18,USAPL,1999-09-18,USA,IL,Chicago,1999 National Bench Press Championships
7417,usapl-archive/NS-2000-01-29,USAPL,2000-01-29,USA,TX,Killeen,2000 USAPL Women's National Powerlifting Championships
7418,usapl-archive/NS-2000-03-24,USAPL,2000-03-24,USA,WI,Neenah,2000 High School National Powerlifting Championships
7419,usapl-archive/NS-2000-04-15,USAPL,2000-04-15,USA,CO,Colorado Springs,2000 Collegiate National Powerlifting Championships
7420,usapl-archive/NS-2000-05-06,USAPL,2000-05-06,USA,OH,Bedford Heights,2000 USAPL Masters' National Powerlifting Championships
7421,usapl-archive/NS-2000-06-10,USAPL,2000-06-10,USA,TX,Ft. Hood,2000 USAPL Teenage & Junior Men's National Powerlifting Championships
7422,usapl-archive/NS-2000-07-09,USAPL,2000-07-09,USA,IL,Chicago,2000 USAPL Men's National Powerlifting Championships
7423,usapl-archive/NS-2000-09-16,USAPL,2000-09-16,USA,MS,St. Louis,2000 USAPL National Bench Press Championships
7424,usapl-archive/NS-2001-01-20,USAPL,2001-01-20,USA,IN,Ft. Wayne,2001 USAPL Women's National Powerlifting Championships
7425,usapl-archive/NS-2001-03-10,USAPL,2001-03-10,USA,LA,Alexandria,2001 Collegiate National Powerlifting Championships
7426,usapl-archive/NS-2001-03-30,USAPL,2001-03-30,USA,TX,Ft. Hood,2001 High School National Powerlifting Championships
7427,usapl-archive/NS-2001-05-05,USAPL,2001-05-05,USA,TX,Ft. Hood,2001 USAPL Masters' National Powerlifting Championships
7428,usapl-archive/NS-2001-06-23,USAPL,2001-06-23,USA,IL,Chicago,2001 USAPL Teenage & Junior Men's National Powerlifting Championships
7429,usapl-archive/NS-2001-07-13,USAPL,2001-07-13,USA,NE,Ohama,2001 USAPL Men's National Powerlifting Championships
7430,usapl-archive/NS-2001-08-25,USAPL,2001-08-25,USA,VA,Charlottesville,Lifetime Drug Free Nationals
7431,usapl-archive/NS-2001-08-26,USAPL,2001-08-26,USA,VA,Charlottesville,Police and Fire Nationals
7432,usapl-archive/NS-2001-09-22,USAPL,2001-09-22,USA,OH,Cleveland,2001 USAPL National Bench Press Championships
7433,usapl-archive/NS-2002-02-09,USAPL,2002-02-09,USA,IL,Chicago,2002 USAPL Women's National Powerlifting Championships
7434,usapl-archive/NS-2002-03-10,USAPL,2002-03-10,USA,TX,Killeen,2002 USAPL Military National Powerlifting Championships
7435,usapl-archive/NS-2002-03-14,USAPL,2002-03-14,USA,TX,Ft. Hood,2002 High School National Powerlifting Championships
7436,usapl-archive/NS-2002-04-12,USAPL,2002-04-12,USA,TX,Killeen,2002 Collegiate National Powerlifting Championships
7437,usapl-archive/NS-2002-05-04,USAPL,2002-05-04,USA,VA,Charlottesville,2002 USAPL Masters' National Powerlifting Championships
7438,usapl-archive/NS-2002-06-14,USAPL,2002-06-14,USA,TX,Killeen,2002 USAPL Men's Teenage/Junior National Powerlifting Championships
7439,usapl-archive/NS-2002-07-13,USAPL,2002-07-13,USA,IL,Chicago,2002 USAPL Men's National Powerlifting Championships
7440,usapl-archive/NS-2002-08-24,USAPL,2002-08-24,USA,OH,Bedford Heights,Bench Press Nationals
7441,usapl-archive/NS-2002-09-28,USAPL,2002-09-28,USA,CO,Denver,Squat & Deadlift Nationals
7442,usapl-archive/NS-2002-11-02,USAPL,2002-11-02,USA,OH,Bedford Heights,Police & Fire Nationals
7443,usapl-archive/NS-2003-01-25,USAPL,2003-01-25,USA,TX,Killeen,2003 USAPL Women's National Powerlifting Championships
7444,usapl-archive/NS-2003-07-19,USAPL,2003-07-19,USA,SD,Rapid City,2003 Men's National Powerlifting Championships
7445,usapl-archive/NS-2003-08-22,USAPL,2003-08-22,USA,NJ,,2003 Bench Press Nationals
7446,usapl-archive/NS-2003-09-20,USAPL,2003-09-20,USA,TX,Killeen,Lifetime Drug Free Nationals
7447,usapl-archive/NS-2003-10-04,USAPL,2003-10-04,USA,MO,St. Louis,2003 Deadlift Nationals
7448,usapl-archive/NS-2003-12-13,USAPL,2003-12-13,USA,NE,Omaha,Police & Fire Nationals
7449,usapl-archive/NS-2004-07-09,USAPL,2004-07-09,USA,LA,Baton Rouge,2004 USAPL Men's National Championships
7450,usapl-archive/NS-2004-07-09/womens-invitational,USAPL,2004-07-09,USA,LA,Baton Rouge,Women's Invitational
7451,usapl-archive/NS-2004-09-19,USAPL,2004-09-19,USA,CO,Aurora,Deadlift Nationals
7452,usapl-archive/NS-2005-05-06,USAPL,2005-05-06,USA,TX,Killeen,2005 Men's Open Nationals
7453,usapl-archive/NS-2005-11-19,USAPL,2005-11-19,USA,OK,Oklahoma City,Police and Fire Nationals
7454,usapl-archive/NS-2005-12-10,USAPL,2005-12-10,USA,PA,King of Prussia,4th USAPL American Open Powerlifting Championships
7455,usapl-archive/NS-2006-12-02,USAPL,2006-12-02,USA,CA,Palm Springs,2006 USAPL American Open
7456,usapl-archive/NS-2008-02-15,USAPL,2008-02-15,USA,TX,Killeen,2008 USAPL Women's National Powerlifting Championships
7457,usapl-archive/NS-2008-07-25,USAPL,2008-07-25,USA,MO,St Louis,2008 USAPL Raw Nationals
7458,usapl-archive/NS-2008-09-13,USAPL,2008-09-13,USA,CO,Denver,2008 Squat Deadlift and Push-Pull Nationals
7459,usapl-archive/NS-2009-07-24,USAPL,2009-07-24,USA,VA,Charlottesville,2009 USAPL Raw Nationals
7460,usapl-archive/NS-2010-05-22,USAPL,2010-05-22,USA,OH,Cleveland,2010 USAPL Women's Nationals
7461,usapl-archive/NS-2010-06-20,USAPL,2010-06-20,USA,CA,Palm Springs,2010 USAPL Men's Open-Junior-Teen Nationals
7462,usapl-archive/NS-2010-07-16,USAPL,2010-07-16,USA,CO,Denver,2010 USAPL Raw Nationals
7463,usapl-archive/NS-2010-10-16,USAPL,2010-10-16,USA,CO,Denver,2010 Deadlift and Push Pull Nationals
7464,usapl-archive/NS-2010-12-04,USAPL,2010-12-04,USA,PA,King of Prussia,2010 American Open
7465,uspa/0001,USPF,1999-10-02,USA,CA,Bakersfield,1999 USPF California State Powerlifting Championships
7466,uspa/0002,USPF,2000-02-05,USA,CA,Bakersfield,2000 USPF California State Push/Pull Championship
7467,uspa/0003,USPF,2000-03-04,USA,CA,Frazier Park,2000 USPF California State Bench Press Championship
7468,uspa/0004,USPF,2000-04-08,USA,CA,Bakersfield,2000 USPF California State Powerlifting Championships
7469,uspa/0005,USPF,2000-05-06,USA,CA,Norwalk,USPF Mid-Cities Bench Press Championship
